,Position,Curvature
0,0.0,0.5846238093083486
1,0.012244897959183673,0.8746806831440945
2,0.024489795918367346,1.1603363405047318
3,0.03673469387755102,1.1515033515074617
4,0.04897959183673469,1.1426153398000818
5,0.061224489795918366,1.1338143643866265
6,0.07346938775510203,1.1249774833855495
7,0.08571428571428572,1.11615472270204
8,0.09795918367346938,1.1065123427906012
9,0.11020408163265305,1.0990643813757839
10,0.12244897959183673,1.0910341366471092
11,0.1346938775510204,1.079274482343146
12,0.14693877551020407,1.0723351427306347
13,0.15918367346938775,1.0637117833998821
14,0.17142857142857143,1.0499175826145957
15,0.18367346938775508,1.0421473110523882
16,0.19591836734693877,1.037065417594147
17,0.20816326530612245,1.0295956764998109
18,0.2204081632653061,1.0199058512910004
19,0.23265306122448978,1.0107024768891217
20,0.24489795918367346,0.9997483250440865
21,0.2571428571428571,0.984809498892206
22,0.2693877551020408,0.9800173083462108
23,0.2816326530612245,0.978881839068708
24,0.29387755102040813,0.9646858098741544
25,0.30612244897959184,0.9527585728430381
26,0.3183673469387755,0.9506224158831009
27,0.33061224489795915,0.94171291148311
28,0.34285714285714286,0.9244951111615564
29,0.3551020408163265,0.9155937230067236
30,0.36734693877551017,0.910722921006417
31,0.3795918367346939,0.9075773693378241
32,0.39183673469387753,0.8988256418023725
33,0.4040816326530612,0.8795566728591093
34,0.4163265306122449,0.8735079028616223
35,0.42857142857142855,0.8668278280226179
36,0.4408163265306122,0.8563819469013131
37,0.4530612244897959,0.8564894892179798
38,0.46530612244897956,0.8446487886549798
39,0.4775510204081632,0.8335113814965027
40,0.4897959183673469,0.8263378645397105
41,0.5020408163265306,0.8033595038411142
42,0.5142857142857142,0.796366689068209
43,0.5265306122448979,0.8046552048351088
44,0.5387755102040817,0.7964012806294377
45,0.5510204081632653,0.7811909882293552
46,0.563265306122449,0.7753792790942489
47,0.5755102040816327,0.7697912322212147
48,0.5877551020408163,0.5713398838771199
49,0.6,0.3779105265826886
